workload,seconds,rss_bytes
small_files,0.014269791077822447,23543808
small_files,0.013644332997500896,23494656
small_files,0.014048125012777746,23281664
small_files,0.014228416024707258,23330816
small_files,0.017192583065479994,23265280
small_files,0.014928791904821992,23969792
small_files,0.013204957940615714,23920640
small_files,0.013234084006398916,24051712
small_files,0.013720458955504,23904256
small_files,0.01418420800473541,23248896
small_files,0.014288540929555893,23674880
small_files,0.014397250022739172,23724032
small_files,0.014717999962158501,23609344
small_files,0.013641416910104454,23691264
small_files,0.014314416912384331,23576576
small_files,0.015032625058665872,23445504
small_files,0.015816583996638656,23216128
small_files,0.015080333105288446,23429120
small_files,0.014503125101327896,23396352
small_files,0.014367000083439052,23969792
small_files,0.013996166992001235,23298048
small_files,0.013145291013643146,23740416
small_files,0.01582049997523427,23887872
small_files,0.015963583020493388,22626304
small_files,0.014447666937485337,23429120
small_files,0.013800333021208644,23691264
small_files,0.01442962500732392,23085056
small_files,0.014245958998799324,23461888
small_files,0.014470500056631863,23166976
small_files,0.014210500055924058,24281088
mixed_heavy_tail,0.03397670795675367,23773184
mixed_heavy_tail,0.03412020904943347,24461312
mixed_heavy_tail,0.0349980000173673,23232512
mixed_heavy_tail,0.03484174993354827,23560192
mixed_heavy_tail,0.03477316698990762,23592960
mixed_heavy_tail,0.03417895792517811,23789568
mixed_heavy_tail,0.03607912501320243,23511040
mixed_heavy_tail,0.03683633299078792,23330816
mixed_heavy_tail,0.03659612499177456,23298048
mixed_heavy_tail,0.034997292095795274,23674880
mixed_heavy_tail,0.03380299999844283,23658496
mixed_heavy_tail,0.034077208023518324,23265280
mixed_heavy_tail,0.03404762502759695,23396352
mixed_heavy_tail,0.033623334020376205,23625728
mixed_heavy_tail,0.03693325002677739,24166400
mixed_heavy_tail,0.03573895804584026,23609344
mixed_heavy_tail,0.034472833038307726,23347200
mixed_heavy_tail,0.034622083068825305,23511040
mixed_heavy_tail,0.03499724995344877,22806528
mixed_heavy_tail,0.033669665921479464,23183360
mixed_heavy_tail,0.03395874996203929,23592960
mixed_heavy_tail,0.03511729103047401,23379968
mixed_heavy_tail,0.035050458973273635,23724032
mixed_heavy_tail,0.033875082968734205,23986176
mixed_heavy_tail,0.03481149999424815,23134208
mixed_heavy_tail,0.03464087494648993,24510464
mixed_heavy_tail,0.034429874969646335,23232512
mixed_heavy_tail,0.0338917919434607,23625728
mixed_heavy_tail,0.035629959078505635,23396352
mixed_heavy_tail,0.03464008297305554,23625728
sensitive_dense,0.016726457979530096,22855680
sensitive_dense,0.016156541067175567,22757376
sensitive_dense,0.01616158301476389,23019520
sensitive_dense,0.015192541992291808,22446080
sensitive_dense,0.016231416957452893,22740992
sensitive_dense,0.01617645798251033,22216704
sensitive_dense,0.016271999920718372,22724608
sensitive_dense,0.01580345898400992,22970368
sensitive_dense,0.017143166973255575,22970368
sensitive_dense,0.015987708931788802,22544384
sensitive_dense,0.016112249926663935,22577152
sensitive_dense,0.016063958988524973,23265280
sensitive_dense,0.016112333978526294,22986752
sensitive_dense,0.016186541062779725,22904832
sensitive_dense,0.016620125039480627,22708224
sensitive_dense,0.016783999977633357,22822912
sensitive_dense,0.016245000064373016,22233088
sensitive_dense,0.016063916962593794,22560768
sensitive_dense,0.015948125044815242,22544384
sensitive_dense,0.016221750061959028,22904832
sensitive_dense,0.01699770800769329,22708224
sensitive_dense,0.015259874984622002,22609920
sensitive_dense,0.017989874933846295,22396928
sensitive_dense,0.017011458054184914,22757376
sensitive_dense,0.016982833039946854,23150592
sensitive_dense,0.016106000053696334,23478272
sensitive_dense,0.017283417051658034,22724608
sensitive_dense,0.015847708913497627,22642688
sensitive_dense,0.01609974994789809,22888448
sensitive_dense,0.016072125057689846,22872064
duplicate_logs,0.016194417024962604,23396352
duplicate_logs,0.015809000004082918,23494656
duplicate_logs,0.0154728339985013,23937024
duplicate_logs,0.01709662505891174,23478272
duplicate_logs,0.015908458037301898,23691264
duplicate_logs,0.015997415990568697,23183360
duplicate_logs,0.016665459028445184,23314432
duplicate_logs,0.015829292009584606,23592960
duplicate_logs,0.015950041939504445,23248896
duplicate_logs,0.01601374999154359,23625728
duplicate_logs,0.016640790970996022,23494656
duplicate_logs,0.015789665980264544,23625728
duplicate_logs,0.015795540995895863,23871488
duplicate_logs,0.01596683298703283,23429120
duplicate_logs,0.01579108403529972,23592960
duplicate_logs,0.016091665951535106,23216128
duplicate_logs,0.015401958022266626,23183360
duplicate_logs,0.015980125055648386,23216128
duplicate_logs,0.016318541020154953,23576576
duplicate_logs,0.015741290990263224,23576576
duplicate_logs,0.016355165978893638,23166976
duplicate_logs,0.018079291097819805,23642112
duplicate_logs,0.020072959014214575,23658496
duplicate_logs,0.02669804194010794,23707648
duplicate_logs,0.018050917075015604,23347200
duplicate_logs,0.02040041598957032,23773184
duplicate_logs,0.019330083043314517,23822336
duplicate_logs,0.01945737493224442,23150592
duplicate_logs,0.017693042056635022,23347200
duplicate_logs,0.016443207976408303,23052288
