workload,seconds,rss_bytes
small_files,0.018507416010834277,22364160
small_files,0.014883833937346935,23592960
small_files,0.014168083085678518,23379968
small_files,0.014392042066901922,23674880
small_files,0.014813957968726754,23412736
small_files,0.014165916945785284,23560192
small_files,0.01386758394073695,24231936
small_files,0.015227166935801506,23576576
small_files,0.01676883304025978,23363584
small_files,0.014903207891620696,23265280
small_files,0.014327666023746133,23838720
small_files,0.01459454104769975,23511040
small_files,0.014026707969605923,23445504
small_files,0.015041833044961095,24150016
small_files,0.01492008299101144,23674880
small_files,0.014946958050131798,24313856
small_files,0.013916917028836906,23805952
small_files,0.013976457994431257,23920640
small_files,0.013728667050600052,24068096
small_files,0.014378665946424007,23183360
small_files,0.014327415963634849,23134208
small_files,0.014388167066499591,23625728
small_files,0.01418754190672189,24133632
small_files,0.014138124999590218,23445504
small_files,0.014056083047762513,23642112
small_files,0.016343249939382076,23822336
small_files,0.01563766598701477,23166976
small_files,0.01472854195162654,23838720
small_files,0.016524999984540045,23691264
small_files,0.014695541001856327,23674880
mixed_heavy_tail,0.030699333059601486,23445504
mixed_heavy_tail,0.030390667030587792,23314432
mixed_heavy_tail,0.029942666995339096,23117824
mixed_heavy_tail,0.029615540988743305,23412736
mixed_heavy_tail,0.030008832924067974,23445504
mixed_heavy_tail,0.03374524996615946,23609344
mixed_heavy_tail,0.03174370795022696,23609344
mixed_heavy_tail,0.03068399999756366,23265280
mixed_heavy_tail,0.030602416954934597,23724032
mixed_heavy_tail,0.030602458049543202,23412736
mixed_heavy_tail,0.030006166896782815,23085056
mixed_heavy_tail,0.03023033298086375,23642112
mixed_heavy_tail,0.030254750046879053,23166976
mixed_heavy_tail,0.02984716696664691,22839296
mixed_heavy_tail,0.03086062497459352,23674880
mixed_heavy_tail,0.03546866693068296,24461312
mixed_heavy_tail,0.03318825003225356,23658496
mixed_heavy_tail,0.030809708056040108,25034752
mixed_heavy_tail,0.031597624998539686,23511040
mixed_heavy_tail,0.030698291957378387,23543808
mixed_heavy_tail,0.03030591702554375,23248896
mixed_heavy_tail,0.030104790930636227,23183360
mixed_heavy_tail,0.03076320793479681,23756800
mixed_heavy_tail,0.03151012503076345,23855104
mixed_heavy_tail,0.03169199998956174,23609344
mixed_heavy_tail,0.03124549996573478,23085056
mixed_heavy_tail,0.030900917015969753,24018944
mixed_heavy_tail,0.03057133301626891,24199168
mixed_heavy_tail,0.031635249964892864,23740416
mixed_heavy_tail,0.030719207949005067,23117824
sensitive_dense,0.016598583082668483,21807104
sensitive_dense,0.017191041028127074,22233088
sensitive_dense,0.016854249988682568,22790144
sensitive_dense,0.016727417008951306,21741568
sensitive_dense,0.017844166955910623,22626304
sensitive_dense,0.017456999979913235,23232512
sensitive_dense,0.01692383293993771,22151168
sensitive_dense,0.017708790954202414,22839296
sensitive_dense,0.017299917060881853,22872064
sensitive_dense,0.01740920904558152,23003136
sensitive_dense,0.016783874947577715,21954560
sensitive_dense,0.01717654208187014,22724608
sensitive_dense,0.017335499986074865,22904832
sensitive_dense,0.01713583304081112,22986752
sensitive_dense,0.016302416916005313,22708224
sensitive_dense,0.01734554104041308,22102016
sensitive_dense,0.01717716595157981,21839872
sensitive_dense,0.01708820799831301,22593536
sensitive_dense,0.016407124930992723,21512192
sensitive_dense,0.017283375025726855,22659072
sensitive_dense,0.017312708077952266,22921216
sensitive_dense,0.01734358398243785,23429120
sensitive_dense,0.01694958400912583,23166976
sensitive_dense,0.01731320796534419,23052288
sensitive_dense,0.017150958999991417,22724608
sensitive_dense,0.017620292026549578,21676032
