workload,seconds,rss_bytes
small_files,0.021438832976855338,23216128
small_files,0.023284750059247017,23691264
small_files,0.019163583987392485,24199168
small_files,0.020520124933682382,23429120
small_files,0.018768958048895,23625728
small_files,0.02112287492491305,23773184
small_files,0.021314915968105197,23461888
small_files,0.021392291062511504,23281664
small_files,0.0208761669928208,23789568
small_files,0.019268249976448715,23592960
small_files,0.027143624960444868,23445504
small_files,0.027319291955791414,23543808
small_files,0.021742791985161602,23543808
small_files,0.02429541596211493,23871488
small_files,0.019391832989640534,23707648
small_files,0.01975387497805059,23052288
small_files,0.019917333032935858,24051712
small_files,0.019587040995247662,23707648
small_files,0.02164808299858123,23887872
small_files,0.01994958391878754,23740416
small_files,0.029903459013439715,23969792
small_files,0.019000999978743494,23511040
small_files,0.021343624917790294,23412736
small_files,0.02097991609480232,23969792
small_files,0.02205499995034188,23494656
small_files,0.02755954209715128,23379968
small_files,0.020211667055264115,23969792
small_files,0.02605266694445163,23527424
small_files,0.02843725006096065,24248320
small_files,0.02050250000320375,23658496
mixed_heavy_tail,0.06615137495100498,23642112
mixed_heavy_tail,0.06934366701170802,25231360
mixed_heavy_tail,0.06350874993950129,23445504
mixed_heavy_tail,0.06587654200848192,24821760
mixed_heavy_tail,0.0626369999954477,23920640
mixed_heavy_tail,0.06408770801499486,23379968
mixed_heavy_tail,0.06650733295828104,23887872
mixed_heavy_tail,0.06480825005564839,24117248
mixed_heavy_tail,0.06694058305583894,24084480
mixed_heavy_tail,0.06645491695962846,24166400
mixed_heavy_tail,0.06914758298080415,23937024
mixed_heavy_tail,0.06993470794986933,24100864
mixed_heavy_tail,0.07223479205276817,23576576
mixed_heavy_tail,0.0658572498941794,23478272
mixed_heavy_tail,0.06399870896711946,23871488
mixed_heavy_tail,0.061350125004537404,23822336
mixed_heavy_tail,0.06203408306464553,23707648
mixed_heavy_tail,0.06663166591897607,23527424
mixed_heavy_tail,0.0626433331053704,23887872
mixed_heavy_tail,0.062279958045110106,23871488
mixed_heavy_tail,0.06254370894748718,23216128
mixed_heavy_tail,0.06061412498820573,23511040
mixed_heavy_tail,0.061380375060252845,24133632
mixed_heavy_tail,0.06022954196669161,24051712
mixed_heavy_tail,0.06173029204364866,23707648
mixed_heavy_tail,0.06125570903532207,24313856
mixed_heavy_tail,0.060360874980688095,23937024
mixed_heavy_tail,0.060909083927981555,23937024
mixed_heavy_tail,0.0633026659488678,23478272
mixed_heavy_tail,0.06285545905120671,23691264
sensitive_dense,0.027059916988946497,22544384
sensitive_dense,0.02492816699668765,22757376
sensitive_dense,0.0241712499409914,22921216
sensitive_dense,0.022798208985477686,22790144
sensitive_dense,0.024135833024047315,22970368
sensitive_dense,0.023892124998383224,22839296
sensitive_dense,0.025222333031706512,22888448
sensitive_dense,0.0264936659950763,22724608
sensitive_dense,0.025800625095143914,22593536
sensitive_dense,0.02375000005122274,23035904
sensitive_dense,0.024834792013280094,22511616
sensitive_dense,0.02486295800190419,22757376
sensitive_dense,0.025094583979807794,22953984
sensitive_dense,0.04081020795274526,23642112
sensitive_dense,0.028676917077973485,22511616
sensitive_dense,0.030010165995918214,22609920
sensitive_dense,0.02850450004916638,22593536
sensitive_dense,0.03202966693788767,22675456
sensitive_dense,0.034260249929502606,22986752
sensitive_dense,0.025816458044573665,22691840
sensitive_dense,0.025656041922047734,23003136
sensitive_dense,0.024734499980695546,22839296
sensitive_dense,0.028030832996591926,22937600
sensitive_dense,0.024949584039859474,22872064
sensitive_dense,0.02401058399118483,22872064
sensitive_dense,0.02576791704632342,22904832
sensitive_dense,0.0255717079853639,22560768
sensitive_dense,0.024666791083291173,22953984
sensitive_dense,0.02633983304258436,23019520
sensitive_dense,0.024614624911919236,22790144
duplicate_logs,0.025545416050590575,23461888
duplicate_logs,0.021822125068865716,23216128
duplicate_logs,0.02078837505541742,23150592
duplicate_logs,0.02219166699796915,23232512
duplicate_logs,0.02238491701427847,23363584
duplicate_logs,0.025853750063106418,23822336
duplicate_logs,0.02519095898605883,23773184
duplicate_logs,0.024819792015478015,23674880
duplicate_logs,0.026072625070810318,23592960
duplicate_logs,0.027038500062189996,23756800
duplicate_logs,0.024933666922152042,23609344
duplicate_logs,0.023335000034421682,22953984
duplicate_logs,0.023204750032164156,23347200
duplicate_logs,0.022291000001132488,23887872
duplicate_logs,0.021306542097590864,22970368
duplicate_logs,0.02129341708496213,23232512
duplicate_logs,0.021662374958395958,22953984
duplicate_logs,0.07655854197219014,23150592
duplicate_logs,0.024734791019000113,23953408
duplicate_logs,0.024712041951715946,23478272
duplicate_logs,0.024794957949779928,23396352
duplicate_logs,0.024682292016223073,23461888
duplicate_logs,0.023737540934234858,23740416
duplicate_logs,0.02378995798062533,23363584
duplicate_logs,0.023353708093054593,23298048
duplicate_logs,0.02298870903905481,23609344
duplicate_logs,0.02438483398873359,23691264
duplicate_logs,0.024037917028181255,23511040
duplicate_logs,0.024196958052925766,23625728
duplicate_logs,0.023957125027664006,23822336
