workload,seconds,rss_bytes
small_files,0.019325000001117587,25919488
small_files,0.017297166981734335,25378816
small_files,0.01686325005721301,26116096
small_files,0.016210459056310356,25427968
small_files,0.016072291997261345,25608192
small_files,0.01686495798639953,25886720
small_files,0.015992084052413702,25542656
small_files,0.01699716702569276,25182208
small_files,0.01635337492916733,25722880
small_files,0.018117250059731305,25968640
small_files,0.017538374988362193,25395200
small_files,0.01683441607747227,25591808
small_files,0.016369290999136865,25624576
small_files,0.016722540953196585,25460736
small_files,0.016390333999879658,25640960
small_files,0.0171041670255363,25985024
small_files,0.018236708012409508,25329664
small_files,0.016411167103797197,25624576
small_files,0.01716599997598678,25493504
small_files,0.017106625018641353,26099712
small_files,0.01660608302336186,25214976
small_files,0.01590008393395692,25608192
small_files,0.016386750037781894,25772032
small_files,0.016861792071722448,25722880
small_files,0.016857875045388937,26279936
small_files,0.016881291987374425,25673728
small_files,0.017315374920144677,25624576
small_files,0.01636000000871718,26034176
small_files,0.016949082957580686,25640960
small_files,0.017093250062316656,25149440
mixed_heavy_tail,0.058746542083099484,25657344
mixed_heavy_tail,0.058398458058945835,26722304
mixed_heavy_tail,0.056193666998296976,25739264
mixed_heavy_tail,0.057429624954238534,25821184
mixed_heavy_tail,0.0567127080867067,25968640
mixed_heavy_tail,0.056636833935044706,25591808
mixed_heavy_tail,0.0580015410669148,26083328
mixed_heavy_tail,0.05737045803107321,25559040
mixed_heavy_tail,0.05724345799535513,25821184
mixed_heavy_tail,0.058360832976177335,25968640
mixed_heavy_tail,0.05701158300507814,25526272
mixed_heavy_tail,0.05673437495715916,25968640
mixed_heavy_tail,0.05895370803773403,26853376
mixed_heavy_tail,0.06112254108302295,26673152
mixed_heavy_tail,0.06105116696562618,26165248
mixed_heavy_tail,0.05882733303587884,26034176
mixed_heavy_tail,0.057133792084641755,26361856
mixed_heavy_tail,0.055789917008951306,25477120
mixed_heavy_tail,0.05689383391290903,25657344
mixed_heavy_tail,0.057726249913685024,26247168
mixed_heavy_tail,0.05685804097447544,25804800
mixed_heavy_tail,0.059691332979127765,25673728
mixed_heavy_tail,0.05718754103872925,26492928
mixed_heavy_tail,0.05759691703133285,25903104
mixed_heavy_tail,0.0566394169582054,25657344
mixed_heavy_tail,0.05857245798688382,26378240
mixed_heavy_tail,0.05731929198373109,26378240
mixed_heavy_tail,0.05797233304474503,26181632
mixed_heavy_tail,0.05617483297828585,25493504
mixed_heavy_tail,0.05924941599369049,25608192
sensitive_dense,0.02328800002578646,25362432
sensitive_dense,0.02330195903778076,24739840
sensitive_dense,0.023877708008512855,24018944
sensitive_dense,0.02437808399554342,25247744
sensitive_dense,0.024036708986386657,24133632
sensitive_dense,0.02318629203364253,24117248
sensitive_dense,0.024797999998554587,24215552
sensitive_dense,0.023077041027136147,25001984
sensitive_dense,0.023166250088252127,24870912
sensitive_dense,0.023661375045776367,24870912
sensitive_dense,0.023610500036738813,25001984
sensitive_dense,0.023966124979779124,24199168
sensitive_dense,0.02314762503374368,25903104
sensitive_dense,0.023497458081692457,25182208
sensitive_dense,0.023974208044819534,24821760
sensitive_dense,0.025449707987718284,24657920
sensitive_dense,0.024107957957312465,24772608
sensitive_dense,0.02386254200246185,25182208
sensitive_dense,0.024043250014074147,24133632
sensitive_dense,0.023424290935508907,24461312
sensitive_dense,0.023935750010423362,25034752
sensitive_dense,0.024227791000157595,24248320
sensitive_dense,0.02411224995739758,25198592
sensitive_dense,0.023631916963495314,24969216
sensitive_dense,0.0239730830071494,24805376
sensitive_dense,0.024342249962501228,23937024
sensitive_dense,0.022850791923701763,25083904
sensitive_dense,0.023382583050988615,24166400
sensitive_dense,0.02375062496867031,25280512
sensitive_dense,0.025268874946050346,24772608
duplicate_logs,0.02083537494763732,25919488
duplicate_logs,0.021074958029203117,24903680
duplicate_logs,0.02166912506800145,25247744
duplicate_logs,0.022456957958638668,25346048
duplicate_logs,0.02095537504646927,25542656
duplicate_logs,0.020929999998770654,25329664
duplicate_logs,0.020896208006888628,25706496
duplicate_logs,0.021682374994270504,25952256
duplicate_logs,0.022039958043023944,26066944
duplicate_logs,0.021644667023792863,25575424
duplicate_logs,0.021257666987366974,25755648
duplicate_logs,0.021508000092580914,25837568
duplicate_logs,0.023107332992367446,25444352
duplicate_logs,0.022324208985082805,25772032
duplicate_logs,0.022663583979010582,25608192
