workload,seconds,rss_bytes
small_files,0.016011041938327253,24100864
small_files,0.015477832988835871,23658496
small_files,0.014043167000636458,23855104
small_files,0.014213541988283396,23560192
small_files,0.014105916023254395,23674880
small_files,0.014104958972893655,24526848
small_files,0.0151085410034284,23937024
small_files,0.014637041953392327,23461888
small_files,0.015009457943961024,23592960
small_files,0.015184542047791183,23248896
small_files,0.015054916962981224,23511040
small_files,0.014971041004173458,23216128
small_files,0.014718291000463068,23986176
small_files,0.014028250006958842,23560192
small_files,0.015054999967105687,23904256
small_files,0.014841958065517247,23592960
small_files,0.015042708022519946,23576576
small_files,0.01515716698486358,24346624
small_files,0.014701500069350004,23969792
small_files,0.015060834004543722,23117824
small_files,0.014557834016159177,23740416
small_files,0.01436033402569592,24166400
small_files,0.014890333986841142,23986176
small_files,0.01472070801537484,23592960
small_files,0.0148675839882344,23855104
small_files,0.015020291903056204,23592960
small_files,0.013540749903768301,23789568
small_files,0.01410512498114258,24215552
small_files,0.015594208030961454,23625728
small_files,0.015087125007994473,23642112
mixed_heavy_tail,0.03095329098869115,23412736
mixed_heavy_tail,0.030594250070862472,23511040
mixed_heavy_tail,0.03084404196124524,23920640
mixed_heavy_tail,0.030772457947023213,23445504
mixed_heavy_tail,0.030814750003628433,23691264
mixed_heavy_tail,0.030844292021356523,23674880
mixed_heavy_tail,0.030506292008794844,23396352
mixed_heavy_tail,0.03132016700692475,24444928
mixed_heavy_tail,0.03082883299794048,23560192
mixed_heavy_tail,0.03080454096198082,23740416
mixed_heavy_tail,0.0317855830071494,23609344
mixed_heavy_tail,0.030700166942551732,23265280
mixed_heavy_tail,0.030803165980614722,23871488
mixed_heavy_tail,0.0297767500160262,23314432
mixed_heavy_tail,0.029826208017766476,23035904
mixed_heavy_tail,0.030585625092498958,23511040
mixed_heavy_tail,0.03185904095880687,23019520
mixed_heavy_tail,0.03051258297637105,22986752
mixed_heavy_tail,0.03182274999562651,23543808
mixed_heavy_tail,0.031102500041015446,23625728
mixed_heavy_tail,0.030780749977566302,23560192
mixed_heavy_tail,0.029509708983823657,23560192
mixed_heavy_tail,0.031663166009821,23986176
mixed_heavy_tail,0.031713208998553455,23953408
mixed_heavy_tail,0.03409145900513977,23756800
mixed_heavy_tail,0.034912750008516014,24051712
mixed_heavy_tail,0.03130337502807379,23576576
mixed_heavy_tail,0.0314188749762252,23232512
mixed_heavy_tail,0.03058341599535197,24788992
mixed_heavy_tail,0.030787124997004867,23134208
sensitive_dense,0.01583170797675848,22855680
sensitive_dense,0.016053917002864182,21987328
sensitive_dense,0.017803790979087353,21512192
sensitive_dense,0.017334042000584304,23019520
sensitive_dense,0.015947000007145107,22446080
sensitive_dense,0.016389625030569732,22740992
sensitive_dense,0.01741674996446818,22953984
sensitive_dense,0.017024499946273863,22642688
sensitive_dense,0.017772125080227852,22528000
sensitive_dense,0.017283375025726855,23183360
sensitive_dense,0.01719562499783933,22937600
sensitive_dense,0.016989625059068203,21987328
sensitive_dense,0.01780737505760044,23052288
sensitive_dense,0.017040791921317577,21561344
sensitive_dense,0.015818458981812,22036480
sensitive_dense,0.016307833953760564,21823488
sensitive_dense,0.016477165976539254,22478848
sensitive_dense,0.01635358401108533,21889024
sensitive_dense,0.016792374895885587,22970368
sensitive_dense,0.016526999999769032,21954560
sensitive_dense,0.01591191696934402,22478848
sensitive_dense,0.01596549991518259,22839296
sensitive_dense,0.017801417037844658,22904832
sensitive_dense,0.01714200002606958,23183360
sensitive_dense,0.016912791994400322,22642688
sensitive_dense,0.017354374984279275,23232512
sensitive_dense,0.01591954194009304,22118400
sensitive_dense,0.016398042091168463,22577152
sensitive_dense,0.016291416948661208,21676032
sensitive_dense,0.01568758301436901,21823488
duplicate_logs,0.01475654193200171,22937600
duplicate_logs,0.015924584004096687,23199744
duplicate_logs,0.01672483398579061,23445504
duplicate_logs,0.015374957933090627,23314432
duplicate_logs,0.01579270896036178,23035904
duplicate_logs,0.01655954192392528,23019520
duplicate_logs,0.016204208019189537,24150016
duplicate_logs,0.016771333059296012,23396352
duplicate_logs,0.020678750006482005,23658496
duplicate_logs,0.017885125009343028,23642112
duplicate_logs,0.01610962499398738,23330816
duplicate_logs,0.01675162499304861,22937600
duplicate_logs,0.015780249959789217,23248896
duplicate_logs,0.016159375081770122,23986176
duplicate_logs,0.015897916979156435,23658496
duplicate_logs,0.015805791947059333,22888448
duplicate_logs,0.01604745804797858,23445504
duplicate_logs,0.015494500054046512,23625728
duplicate_logs,0.018281625001691282,23592960
duplicate_logs,0.016149125061929226,23707648
duplicate_logs,0.015758832916617393,23183360
duplicate_logs,0.01666058402042836,23134208
duplicate_logs,0.01591625006403774,22953984
duplicate_logs,0.015491291997022927,23609344
duplicate_logs,0.01763758296146989,23134208
duplicate_logs,0.01769962499383837,23150592
duplicate_logs,0.01568987499922514,23265280
duplicate_logs,0.0163720001000911,23674880
duplicate_logs,0.016460667015053332,23379968
duplicate_logs,0.01670083391945809,23150592
