workload,seconds,rss_bytes
small_files,0.01760145800653845,23691264
small_files,0.01753795798867941,23707648
small_files,0.014279042021371424,23986176
small_files,0.014736250042915344,24100864
small_files,0.01501529198139906,24084480
small_files,0.014594833017326891,23511040
small_files,0.014206666965037584,24412160
small_files,0.013760917005129158,23085056
small_files,0.01506595907267183,23887872
small_files,0.014593292027711868,23920640
small_files,0.014873125008307397,24182784
small_files,0.014790042070671916,23576576
small_files,0.015075832954607904,23150592
small_files,0.014133250107988715,24199168
small_files,0.01572150003630668,23429120
small_files,0.015694875037297606,23674880
small_files,0.015257040970027447,23920640
small_files,0.013564249966293573,23592960
small_files,0.015263875015079975,24739840
small_files,0.014101124950684607,23166976
small_files,0.014809709042310715,24346624
small_files,0.014878125046379864,24428544
small_files,0.01395954203326255,23183360
small_files,0.016224707942456007,23527424
small_files,0.014302833005785942,23527424
small_files,0.014172791037708521,23314432
small_files,0.013973125023767352,24068096
small_files,0.013891292037442327,24051712
small_files,0.015091124922037125,23314432
small_files,0.014921666937880218,24264704
mixed_heavy_tail,0.029641083092428744,23920640
mixed_heavy_tail,0.028681791038252413,23756800
mixed_heavy_tail,0.028812667005695403,23429120
mixed_heavy_tail,0.03142583405133337,23576576
mixed_heavy_tail,0.02836866700090468,23363584
mixed_heavy_tail,0.028118374990299344,23937024
mixed_heavy_tail,0.028688749996945262,23478272
mixed_heavy_tail,0.029863249976187944,23232512
mixed_heavy_tail,0.02890224999282509,23543808
mixed_heavy_tail,0.028846667031757534,23429120
mixed_heavy_tail,0.028462666901759803,23248896
mixed_heavy_tail,0.028987125027924776,23592960
mixed_heavy_tail,0.02957833302207291,23724032
mixed_heavy_tail,0.029737249948084354,23412736
mixed_heavy_tail,0.028878625016659498,23543808
mixed_heavy_tail,0.02951645792927593,23478272
mixed_heavy_tail,0.03004400001373142,23838720
mixed_heavy_tail,0.02977008291054517,23347200
mixed_heavy_tail,0.028651249944232404,23773184
mixed_heavy_tail,0.02802516706287861,23691264
mixed_heavy_tail,0.028763958951458335,23691264
mixed_heavy_tail,0.028648374951444566,23412736
mixed_heavy_tail,0.02977841696701944,23920640
mixed_heavy_tail,0.02988454105798155,23609344
mixed_heavy_tail,0.02877954102586955,23216128
mixed_heavy_tail,0.02946275006979704,23461888
mixed_heavy_tail,0.02978962496854365,23642112
mixed_heavy_tail,0.028869208064861596,23855104
mixed_heavy_tail,0.028723665978759527,23625728
mixed_heavy_tail,0.02777308295480907,23658496
sensitive_dense,0.016995999962091446,22921216
sensitive_dense,0.01815262495074421,22822912
sensitive_dense,0.016957125044427812,22134784
sensitive_dense,0.017140791984274983,23232512
sensitive_dense,0.01694783300627023,22691840
sensitive_dense,0.016869875020347536,23609344
sensitive_dense,0.016666917013935745,22937600
sensitive_dense,0.01714108302257955,23379968
sensitive_dense,0.015733250067569315,22151168
sensitive_dense,0.016996084013953805,22773760
sensitive_dense,0.016345291980542243,22855680
sensitive_dense,0.016317249974235892,23543808
sensitive_dense,0.01605824998114258,22872064
sensitive_dense,0.017964583006687462,22921216
sensitive_dense,0.01760099991224706,23592960
sensitive_dense,0.016937625012360513,22233088
sensitive_dense,0.017075458075851202,23330816
sensitive_dense,0.017207375029101968,22478848
sensitive_dense,0.01719937496818602,23199744
sensitive_dense,0.016997625003568828,22855680
sensitive_dense,0.0164900419767946,22216704
sensitive_dense,0.015981541946530342,22020096
sensitive_dense,0.01718179101590067,23052288
sensitive_dense,0.01713754201773554,22626304
sensitive_dense,0.019528749980963767,22937600
sensitive_dense,0.016244167112745345,22085632
sensitive_dense,0.017095417017117143,22315008
sensitive_dense,0.016083708964288235,22872064
sensitive_dense,0.016902999952435493,22593536
sensitive_dense,0.01633008394856006,22888448
duplicate_logs,0.01590591692365706,23363584
duplicate_logs,0.01569783396553248,23658496
duplicate_logs,0.017533375066705048,23838720
duplicate_logs,0.016263999976217747,23216128
duplicate_logs,0.01629729103296995,23953408
duplicate_logs,0.015835249912925065,23445504
duplicate_logs,0.01672541699372232,24166400
duplicate_logs,0.015262500033713877,23511040
duplicate_logs,0.015914584044367075,23838720
duplicate_logs,0.015605667023919523,23724032
duplicate_logs,0.01661454199347645,23511040
duplicate_logs,0.01626633305568248,23511040
duplicate_logs,0.016468166024424136,23560192
duplicate_logs,0.015494459075853229,24559616
duplicate_logs,0.016754667041823268,23691264
duplicate_logs,0.016636334010399878,23871488
duplicate_logs,0.017225167015567422,23724032
duplicate_logs,0.016077833017334342,23937024
duplicate_logs,0.016769749927334487,23429120
duplicate_logs,0.016756625031121075,22773760
duplicate_logs,0.01655545807443559,23560192
duplicate_logs,0.01543320796918124,23822336
duplicate_logs,0.016072417027316988,23248896
duplicate_logs,0.015573709039017558,23756800
duplicate_logs,0.016309083090163767,23822336
duplicate_logs,0.016984499990940094,23691264
duplicate_logs,0.017023749998770654,23576576
duplicate_logs,0.01651245797984302,23773184
duplicate_logs,0.01633216696791351,23347200
duplicate_logs,0.01582108298316598,23445504
